qid,docid,docno,rank,score,query
Q1,1515,2046605252250767422,0,7.764496040961582,Hormuz strait Iran
Q1,2259,2048868969210429866,1,7.372187993379785,Hormuz strait Iran
Q1,391,2033152984365027591,2,7.157550224460569,Hormuz strait Iran
Q1,1727,2047109318873399388,3,6.924831490376487,Hormuz strait Iran
Q1,469,2036027055003881722,4,6.923992621253078,Hormuz strait Iran
Q1,370,2032091960664592554,5,6.679496525374657,Hormuz strait Iran
Q1,2202,2048863550471540843,6,6.6220498240992,Hormuz strait Iran
Q1,1882,2047769366650052800,7,6.527170457371328,Hormuz strait Iran
Q1,1625,2046880915184615757,8,6.434971510214643,Hormuz strait Iran
Q1,1881,2047764663035986009,9,6.434971510214643,Hormuz strait Iran
Q1,2146,2048748443687141599,10,6.345340978668963,Hormuz strait Iran
Q1,1495,2046565898706645291,11,6.258173013310077,Hormuz strait Iran
Q1,2313,2048872964100112624,12,6.258173013310077,Hormuz strait Iran
Q1,1921,2047996842839851127,13,6.036451942543888,Hormuz strait Iran
Q1,1931,2048036263505154515,14,6.010469812110669,Hormuz strait Iran
Q1,2293,2048871390820913221,15,5.932202793972634,Hormuz strait Iran
Q1,1366,2045179849690464406,16,5.863145690964721,Hormuz strait Iran
Q1,1618,2046858724367888407,17,5.855947925907431,Hormuz strait Iran
Q1,1733,2047119120102043775,18,5.855947925907431,Hormuz strait Iran
Q1,1493,2046562908285399484,19,5.781628597786325,Hormuz strait Iran
Q1,2257,2048868836019957787,20,5.709172039856096,Hormuz strait Iran
Q1,1151,2043922204157694393,21,5.675071205749271,Hormuz strait Iran
Q1,2213,2048865202947682391,22,5.569573948886132,Hormuz strait Iran
Q1,1485,2046533917256114488,23,5.502304024941301,Hormuz strait Iran
Q1,1497,2046567139101016463,24,5.436639695463741,Hormuz strait Iran
Q1,1513,2046603487971336511,25,5.436639695463741,Hormuz strait Iran
Q1,1829,2047488443333370267,26,5.436639695463741,Hormuz strait Iran
Q1,2248,2048868167381057881,27,5.436639695463741,Hormuz strait Iran
Q1,562,2039162364579156192,28,5.372524155020628,Hormuz strait Iran
Q1,610,2040106314265661953,29,5.372524155020628,Hormuz strait Iran
Q1,1868,2047732300750938301,30,5.372524155020628,Hormuz strait Iran
Q1,2057,2048407131825783067,31,5.362130394924948,Hormuz strait Iran
Q1,783,2041517601319514498,32,5.309903246623485,Hormuz strait Iran
Q1,1409,2045478539915628670,33,5.248725309158203,Hormuz strait Iran
Q1,1525,2046630390757302671,34,5.130503338684802,Hormuz strait Iran
Q1,1777,2047365076714401993,35,5.130503338684802,Hormuz strait Iran
Q1,1790,2047389080695328842,36,5.130503338684802,Hormuz strait Iran
Q1,1813,2047407910670524637,37,5.130503338684802,Hormuz strait Iran
Q1,235,2019791359498920260,38,5.017489704934087,Hormuz strait Iran
Q1,236,2019794248233570718,39,5.017489704934087,Hormuz strait Iran
Q1,1302,2045132305883111888,40,5.004990460364351,Hormuz strait Iran
Q1,1572,2046691700546904495,41,4.96282962842994,Hormuz strait Iran
Q1,2133,2048709928647344633,42,4.96282962842994,Hormuz strait Iran
Q1,152,1937496710059565219,43,4.909347641726837,Hormuz strait Iran
Q1,2178,2048843228292743422,44,4.909347641726837,Hormuz strait Iran
Q1,2144,2048734714517696540,45,4.8570060638026,Hormuz strait Iran
Q1,2361,2048876691078910085,46,4.8570060638026,Hormuz strait Iran
Q1,242,2023739392066556120,47,4.805768803645282,Hormuz strait Iran
Q1,1347,2045158565447434702,48,4.760578783361987,Hormuz strait Iran
Q1,1318,2045139846092444138,49,4.757554054404576,Hormuz strait Iran
Q1,943,2042291786794590513,50,4.755601277262414,Hormuz strait Iran
Q1,1306,2045133183092420754,51,4.755601277262414,Hormuz strait Iran
Q1,1509,2046591902493892952,52,4.755601277262414,Hormuz strait Iran
Q1,413,2034312521167876194,53,4.706470329834593,Hormuz strait Iran
Q1,1314,2045135674244735060,54,4.6755258457113165,Hormuz strait Iran
Q1,2106,2048620972471927104,55,4.658344162645202,Hormuz strait Iran
Q1,105,1924347769172496806,56,4.647587567982653,Hormuz strait Iran
Q1,151,1937280338733982195,57,4.620007362111995,Hormuz strait Iran
Q1,917,2042088641720127656,58,4.592691787589864,Hormuz strait Iran
Q1,1280,2045127088655519760,59,4.592691787589864,Hormuz strait Iran
Q1,1083,2043376370596594138,60,4.565639366621969,Hormuz strait Iran
Q1,1268,2045085593663918214,61,4.565639366621969,Hormuz strait Iran
Q1,295,2028420681340211294,62,4.5388484895167025,Hormuz strait Iran
Q1,1092,2043424960853819509,63,4.5388484895167025,Hormuz strait Iran
Q1,120,1933634371430592864,64,4.519695284197862,Hormuz strait Iran
Q1,2274,2048870005064790136,65,4.519695284197862,Hormuz strait Iran
Q1,1322,2045143117657952637,66,4.4887550199631425,Hormuz strait Iran
Q1,1759,2047278856386593280,67,4.486044348565255,Hormuz strait Iran
Q1,213,2015337785000153258,68,4.434264335611527,Hormuz strait Iran
Q1,1326,2045145356141506704,69,4.365674804092221,Hormuz strait Iran
Q1,2316,2048873252328530178,70,4.347178635594508,Hormuz strait Iran
Q1,1320,2045141270931136914,71,4.326165034525593,Hormuz strait Iran
Q1,1276,2045123636856602795,72,4.275579993160239,Hormuz strait Iran
Q1,1353,2045162376631320705,73,4.272494798746264,Hormuz strait Iran
Q1,1859,2047693387038355861,74,4.181789809939227,Hormuz strait Iran
Q1,459,2035736886304723059,75,4.139066035070039,Hormuz strait Iran
Q1,1295,2045130530488713492,76,4.139066035070039,Hormuz strait Iran
Q1,1299,2045131644584005644,77,4.139066035070039,Hormuz strait Iran
Q1,1317,2045139466164019545,78,4.13719920111477,Hormuz strait Iran
Q1,1218,2044634246187213163,79,4.071314372801921,Hormuz strait Iran
Q1,1346,2045156544468095142,80,4.071314372801921,Hormuz strait Iran
Q1,1283,2045127570564243877,81,4.034505435464233,Hormuz strait Iran
Q1,1281,2045127280024773030,82,4.007495080448582,Hormuz strait Iran
Q1,1284,2045127767289659677,83,4.007495080448582,Hormuz strait Iran
Q1,1337,2045150431471362500,84,4.007495080448582,Hormuz strait Iran
Q1,240,2022807460583489879,85,3.9946007852498884,Hormuz strait Iran
Q1,1290,2045128858123350457,86,3.94564568914623,Hormuz strait Iran
Q1,941,2042286290172068186,87,3.9351769077734504,Hormuz strait Iran
Q1,1282,2045127314644586980,88,3.903161417592395,Hormuz strait Iran
Q1,1275,2045123605529543017,89,3.8856763781521586,Hormuz strait Iran
Q1,1324,2045143388958171426,90,3.8856763781521586,Hormuz strait Iran
Q1,1378,2045182794498728129,91,3.8275027056610256,Hormuz strait Iran
Q1,1294,2045130184559333635,92,3.771045212095385,Hormuz strait Iran
Q1,1358,2045174291214504011,93,3.767480953719609,Hormuz strait Iran
Q1,1272,2045122588888683007,94,3.748467580241385,Hormuz strait Iran
Q1,1349,2045159014053388430,95,3.748467580241385,Hormuz strait Iran
Q1,1330,2045146116300370031,96,3.723716210797717,Hormuz strait Iran
Q1,1331,2045146324752888114,97,3.723716210797717,Hormuz strait Iran
Q1,185,1963237063429337106,98,3.7211872492316393,Hormuz strait Iran
Q1,845,2041785127701807519,99,3.7211872492316393,Hormuz strait Iran
Q2,627,2040380146545303725,0,11.240312098422233,revolutionary guard Iran
Q2,1164,2044098266221117610,1,10.446442114517712,revolutionary guard Iran
Q2,1316,2045139247947227189,2,10.02175785261366,revolutionary guard Iran
Q2,696,2041122180629410079,3,9.887767126773543,revolutionary guard Iran
Q2,1931,2048036263505154515,4,9.757312036829191,revolutionary guard Iran
Q2,1231,2044764969854488962,5,8.932362855342284,revolutionary guard Iran
Q2,757,2041467362700841228,6,8.87345194405821,revolutionary guard Iran
Q2,700,2041131308701700320,7,8.756595842262389,revolutionary guard Iran
Q2,1178,2044297122573328670,8,8.593845797140604,revolutionary guard Iran
Q2,854,2041832001406173449,9,8.586614458931274,revolutionary guard Iran
Q2,669,2040856508599279955,10,8.42365379151342,revolutionary guard Iran
Q2,1378,2045182794498728129,11,8.079201218242453,revolutionary guard Iran
Q2,248,2024500690027208943,12,8.056587718424495,revolutionary guard Iran
Q2,679,2040992658156408928,13,7.96976581449275,revolutionary guard Iran
Q2,1127,2043748548471108056,14,7.96976581449275,revolutionary guard Iran
Q2,730,2041253672819343467,15,7.960029140292043,revolutionary guard Iran
Q2,2269,2048869798981845261,16,7.904995166726035,revolutionary guard Iran
Q2,408,2034083975275417883,17,7.884795234110208,revolutionary guard Iran
Q2,817,2041629529723248646,18,7.884795234110208,revolutionary guard Iran
Q2,1050,2043230105628295174,19,7.844321648217374,revolutionary guard Iran
Q2,1515,2046605252250767422,20,7.80161738763641,revolutionary guard Iran
Q2,1833,2047549034206990341,21,7.80161738763641,revolutionary guard Iran
Q2,943,2042291786794590513,22,7.720176131905086,revolutionary guard Iran
Q2,697,2041124056456458278,23,7.413281891649898,revolutionary guard Iran
Q2,1064,2043290769583206582,24,7.413281891649898,revolutionary guard Iran
Q2,2306,2048872235620794671,25,7.410732915436144,revolutionary guard Iran
Q2,1038,2043157123522244731,26,7.312823314017145,revolutionary guard Iran
Q2,1042,2043168734316273888,27,7.312823314017145,revolutionary guard Iran
Q2,1055,2043249111991034293,28,7.312823314017145,revolutionary guard Iran
Q2,684,2041057560120164829,29,7.084851399022986,revolutionary guard Iran
Q2,667,2040843878840811547,30,7.0271453755945075,revolutionary guard Iran
Q2,2046,2048376992060293546,31,6.93681568490433,revolutionary guard Iran
Q2,686,2041063308657049979,32,6.848778788482962,revolutionary guard Iran
Q2,759,2041470318363984127,33,6.848778788482962,revolutionary guard Iran
Q2,685,2041059796082630768,34,6.762948485023303,revolutionary guard Iran
Q2,758,2041468338421846139,35,6.762948485023303,revolutionary guard Iran
Q2,912,2042026005116723241,36,6.762948485023303,revolutionary guard Iran
Q2,1025,2043073140511674714,37,6.762948485023303,revolutionary guard Iran
Q2,2250,2048868436340879402,38,6.762948485023303,revolutionary guard Iran
Q2,890,2041922607675494476,39,6.6792428409047275,revolutionary guard Iran
Q2,225,2017133169082863969,40,6.643910127818519,revolutionary guard Iran
Q2,675,2040961337115681159,41,6.59758392931423,revolutionary guard Iran
Q2,855,2041832394496307541,42,6.59758392931423,revolutionary guard Iran
Q2,226,2017161637883486218,43,6.440113195989942,revolutionary guard Iran
Q2,1081,2043367716011016347,44,6.440113195989942,revolutionary guard Iran
Q2,1267,2045076329758871681,45,6.440113195989942,revolutionary guard Iran
Q2,987,2042624023540973721,46,6.364163462109243,revolutionary guard Iran
Q2,1134,2043772436248965407,47,6.364163462109243,revolutionary guard Iran
Q2,589,2039732425329152448,48,6.289984233559332,revolutionary guard Iran
Q2,941,2042286290172068186,49,6.289984233559332,revolutionary guard Iran
Q2,1140,2043820435490451862,50,6.22489042217732,revolutionary guard Iran
Q2,793,2041530563753054467,51,6.146695294550833,revolutionary guard Iran
